userID	artistID	weight
417	3057	542
1777	16614	521
127	3085	510
1565	511	171
1065	12089	6
1973	67	3332
1952	903	117
273	2618	399
1374	472	168
424	826	210
1606	548	826
1911	1520	403
1833	543	111
1686	377	839
488	245	167
106	2730	535
1174	3480	542
829	3110	262
327	1053	283
1540	1406	335
981	8304	148
1748	5459	421
240	4689	80
782	418	114
1752	2086	4346
1628	5032	261
780	64	53
1847	17023	22
219	4439	857
1638	4959	57
1644	15544	7
886	2014	56
532	1180	782
306	3988	89
1721	5388	323
1709	16180	134
1582	15438	82
492	7427	662
800	176	588
409	298	69
692	9293	671
1465	1470	3189
826	88	21
172	1099	778
1321	2280	100
38	89	20
685	206	733
560	203	113
1838	1098	680
1857	154	391
1187	12998	172
609	1390	1274
1292	546	55
215	429	9
737	859	497
1950	972	316
1736	5268	1124
1677	16002	834
962	2459	200
1615	217	56
1330	1826	439
1536	1347	128
1069	292	397
1931	5925	42
1427	1098	341
484	3827	438
1414	1378	267
814	3859	172
608	8554	20
1220	1934	1186
685	220	667
562	8103	224
297	3057	951
1382	1631	775
940	11232	742
760	220	829
334	1090	711
1632	4562	1870
348	309	26
2086	964	125
1937	1807	3239
1572	89	1343
1904	355	2542
1346	6614	143
230	4556	433
1963	300	1713
1354	424	226
260	1091	73
80	2192	113
155	2481	1852
1926	16361	813
695	9333	138
914	504	584
1276	13618	109
266	4996	291
454	18736	879
254	4824	1594
747	1185	640
263	161	177
555	8017	431
89	779	369
1518	2629	1143
994	11629	575
1755	16450	280
1560	321	13
1102	58	380
433	4275	234
1697	3146	408
1877	17321	98
1591	349	694
785	227	118
2096	3501	479
1895	2523	563
613	7039	9
826	461	40
582	2576	2651
44	1426	112
1041	5609	84
1464	2148	246
1881	13266	257
1172	4332	187
1224	11918	43
1978	6292	57
83	384	931
1926	13008	448
1170	437	365
1677	537	267
209	209	28
1123	12483	636
862	1034	10623
1097	1377	925
291	5271	56
54	296	61
23	615	131
187	717	721
316	5607	284
979	10069	205
1871	293	30
1065	300	28
437	5465	474
969	1590	140
863	207	171
456	3173	59
1949	17839	2804
1765	65	62
695	748	98
1085	11591	455
288	5239	786
768	7500	6
191	1072	13
1034	11891	128
419	4564	16
124	3049	134
1365	318	542
1786	3459	76
1098	756	20
1111	8242	2654
5	211	222
185	3919	28
1223	1844	661
62	1789	110
1228	6830	261
83	2302	1315
481	1767	201
982	66	61
1502	11826	38
95	67	120
1078	12149	127
1533	69	3666
391	816	782
806	1705	304
1813	3171	160
1724	172	114
886	641	151
1828	1375	378
1047	11985	119
1486	856	19
912	10126	846
1476	470	766
1759	2919	690
671	3576	641
55	154	1485
1697	9596	275
1520	298	595
598	1470	739
1715	1167	713
835	1803	86
1544	816	516
1936	3205	863
570	8159	482
728	6728	2739
42	1378	330
739	4260	2795
1335	616	309
893	1001	182
1504	1396	4828
1294	691	39
1165	715	232
806	316	203
107	1360	1494
1672	7324	127
414	1035	287
180	3798	114
1247	907	183
1784	470	490
1407	157	156
495	4707	131
1925	1098	100
1781	1382	101
413	329	139
475	1517	133
430	905	2667
1726	314	284
2081	18594	176
127	1249	533
327	352	518
854	10642	136
1100	2475	151
402	868	13333
1815	16838	282
242	786	166
772	945	12
1108	1640	111
768	9893	2
910	289	2311
1632	328	98
788	3675	83
1178	2451	463
2064	18514	29
877	1523	397
400	686	482
2027	1047	376
1538	15229	16
419	157	12
909	67	3541
1339	540	1129
1087	228	137
1715	2521	1607
231	161	119
700	907	536
977	6724	1327
1997	859	152
1808	314	433
1570	300	714
1107	371	1205
1113	12396	108
562	257	241
451	1043	774
453	2346	106
22	835	676
1912	17558	40
290	1081	6
1453	4814	344
201	506	354
1948	89	269
1833	184	109
1701	1351	118
53	466	532
1010	1013	3
76	2111	704
2016	7810	33
809	1037	65
2029	4725	302
360	1705	45
530	7819	25
585	2783	248
195	1098	12
1712	228	520
1209	68	55
198	4104	554
399	525	201
2083	18601	20
651	8888	1669
1001	304	275
73	2043	169
1597	3469	253
305	300	723
1078	1415	51
848	898	324
1502	703	58
1131	1597	79
1871	292	166
89	455	407
2047	1824	242
585	3238	700
981	540	111
723	701	14306
1145	298	175
1877	171	99
516	7	13270
1546	3739	204
1478	292	850
2091	18641	46
442	6932	89
2070	3735	72
2043	6191	258
1282	1075	6045
13	545	2
1264	1755	483
647	8871	352
128	99	632
576	8216	59
574	234	722
1287	25	321
470	352	462
1098	53	27
1781	2893	64
737	154	418
1133	4600	157
864	2343	91
62	1793	92
1877	162	229
130	1580	224
1562	1632	124
2014	441	302
1534	9716	433
1288	1972	443
1992	65	651
341	5853	168
155	1244	678
1189	301	211
933	2611	297
2086	3109	84
1607	465	220
1626	1403	90
50	733	204
968	2530	281
1777	13187	723
1235	377	433
1471	256	144
1563	15332	7
159	1053	1841
1399	67	16
1416	982	428
2061	1459	12
249	680	563
1065	1797	5
1973	1714	889
50	969	960
1646	2521	411
1580	310	547
940	4064	524
88	204	42
586	2772	32
1311	279	123
30	498	1604
132	686	2238
769	6857	1745
1628	7781	219
2069	16823	183
1309	436	880
848	3685	550
972	163	586
1823	11155	321
1071	349	1232
418	6683	331
702	908	575
2021	1032	871
641	377	4711
510	288	45
1545	5079	467
1528	802	380
1853	17092	369
1549	1811	59
1362	1650	869
809	325	15
56	1656	557
1798	961	127
1440	14567	381
449	1531	111
306	467	346
301	300	132
1044	4316	734
1686	716	1387
1355	6204	244
166	851	619
434	6826	28
753	9334	365
185	64	24
1056	802	637
490	298	320
1836	7194	4
844	333	330
1256	6602	258
848	416	1112
1342	2966	344
1874	9117	219
2081	355	220
838	154	2096
706	813	79
1374	498	987
1456	453	911
1272	298	2493
1515	15149	314
794	2852	24
1789	446	988
924	327	135
497	466	84
1820	161	120
714	1075	433
49	314	144
932	6246	216
1599	15508	153
431	228	2242
539	599	130
1416	421	623
608	8548	30
100	1390	133
1267	13566	646
194	1424	1881
1708	426	224
1253	349	1129
1671	732	690
847	547	70
392	498	69
23	878	119
368	6219	235
238	4639	1467
1706	1398	1244
804	907	784
1912	17548	101
1949	1249	417
1854	17096	319
711	706	77
810	10250	462
762	441	103
1160	4486	274
1024	1044	2131
39	19	57
643	8830	136
223	679	910
495	6701	442
804	67	508
1372	173	1117
1728	1384	76
2011	683	451
1551	7078	721
1881	1444	236
34	851	533
1580	791	268
1002	8076	68
1759	499	357
1504	3413	6284
1641	57	177
305	1042	181
461	7135	46
1217	13229	155
2097	2582	190
2030	2298	219
1948	5465	179
716	1868	1428
1811	1937	275
490	486	205
64	1843	156
1321	56	83
1625	15669	10
963	283	31
607	8531	83
1237	207	1142
837	81	341
383	6345	365
1922	9032	43
224	3119	189
839	486	290
1441	12753	103
1579	6539	580
1405	1390	225
1905	1164	585
1454	99	597
1473	1402	84
330	289	781
1224	11923	52
1580	455	2081
1110	12383	266
1688	154	2231
835	187	43
532	1659	71
56	1545	498
113	198	48199
2066	923	106
1841	4165	119
1272	209	1270
1679	377	227
34	173	775
1405	1097	252
690	55	3185
1919	1515	344
820	10365	9
1890	8350	142
506	423	62
905	342	136
1064	3888	8
948	629	87
853	1505	398
792	951	120
663	9106	175
322	295	866
139	3241	367
421	907	86
1212	154	264
2001	2379	405
1865	6120	219
1527	7663	123
1075	154	2662
1220	58	969
506	6878	233
1041	1350	90
2028	18314	172
523	7736	6
645	1800	37
933	1976	402
1527	196	288
1558	15319	401
1434	294	241
1207	13144	37
656	1064	268
1311	266	97
119	2968	213
922	2616	49
818	4435	475
814	230	472
1748	917	139
1046	1452	47
2011	355	80
1804	1186	207
394	6482	67
816	701	7
204	4201	240
237	851	766
690	333	183
1859	17162	2
1462	230	204
1461	155	43
327	2521	76
963	1465	555
456	707	47
390	331	520
673	9185	1043
1617	6458	135
497	646	29
1375	1195	608
1883	8703	820
2097	3475	430
975	316	1955
1457	293	5609
16	657	209
898	288	438
1475	14749	16
813	65	97
822	3710	733
1910	1971	2536
1163	159	28
1024	7639	312
1683	333	425
207	2521	426
1425	3488	317
220	4448	61
380	6309	601
1352	14057	1082
1680	6930	323
1101	206	576
908	1104	31
1614	724	577
212	2975	46
372	2096	64
1369	288	87
1289	121	384
1699	16111	1395
360	6083	42
339	378	829
574	2983	110
1781	4251	60
385	466	3544
1683	1045	305
661	9047	225
1525	10317	27
1335	13958	53
1149	1121	10
375	2089	67
1446	466	289
1811	16807	1383
409	468	86
1354	2533	116
1944	2342	424
579	841	639
1968	854	359
2025	18294	746
1131	12561	28
1380	536	127
1616	972	317
1861	841	393
494	689	213
1423	4562	361
1666	307	1070
2007	856	1610
571	5140	804
2078	2842	693
1390	4124	165
1877	11272	300
889	612	165
178	3790	299
2061	3570	227
1572	333	2778
1733	1974	138
1352	2576	538
1511	679	875
1034	2092	126
2067	18530	393
485	7382	38
496	930	485
1607	1455	126
1866	1119	508
1613	1043	808
151	3379	163
1019	1241	160
1165	173	320
916	288	1414
1897	2179	1623
1583	1781	366
1217	5414	194
1699	306	162
1353	1672	420
115	728	2
532	1192	173
1768	1452	123
205	779	1033
1413	378	44
250	4788	260
1527	14352	120
500	7494	10
1357	857	325
1111	1541	12663
208	12	42
1088	1043	1062
394	6468	154
1501	15052	146
385	966	1061
1757	405	61
1124	2025	2798
1388	1424	16
212	4340	32
96	538	22
1815	4531	470
763	6819	247
1274	707	143
1041	1913	140
1782	1276	110
646	299	141
226	4512	126
211	30	6713
1052	1731	115
1695	562	89
1108	11515	70
661	2314	130
662	6608	664
1656	716	169
557	1301	474
1051	924	1002
589	1432	25
1688	1116	142
1727	16351	714
235	4608	278
1115	12401	1
887	3417	419
1367	2026	855
475	7319	193
1518	618	621
307	5518	66
1303	1163	282
1233	8586	428
29	543	53
1709	16176	207
1925	333	100
253	288	1411
1337	3186	413
551	356	86
1875	11236	645
1148	172	73
1573	1663	451
1987	599	416
1627	1244	444
468	7244	1383
1910	15752	1171
1209	7347	40
217	4405	158
1770	16581	136
1181	12495	325
743	4118	1180
1515	257	1352
697	782	1006
1630	1510	670
1195	13056	2061
1707	854	87
975	971	1357
1489	14888	177
1539	420	22
658	1639	165
162	542	207
1991	10555	81
1292	300	21
1981	18005	142
1110	1263	244
567	4262	800
530	5412	20
2014	875	368
1606	498	3301
2036	263	222
869	3806	1
1151	510	1615
41	1364	349
769	1121	358
933	11177	4023
1755	16452	239
413	288	243
1053	2130	886
1100	12325	198
249	486	1310
574	501	97
1777	12552	939
312	5570	364
804	474	909
1499	15031	392
1267	706	1579
1479	14795	130
1677	496	1380
109	1079	95
931	11164	77
2015	18227	1148
89	1853	673
2014	1001	193
1935	808	1074
1343	1369	13
1219	302	572
354	289	281
1035	3411	4
2056	378	8
685	233	2859
244	538	117
1390	599	186
1938	17746	610
1319	215	117
511	2268	6
426	1824	342
1492	475	34
1477	7694	14
132	289	495
817	1377	250
912	1412	1363
1303	196	435
1476	1679	472
548	3	37
1459	707	58
725	7133	85
558	535	5
1327	6073	11
1966	166	151
1847	17043	7
1437	1042	21
1674	174	159
2071	2395	131
1347	12057	7
568	288	267
1202	70	1083
1907	17519	184
539	7870	137
2088	4566	7
383	182	127
218	706	207
1795	199	374
1022	951	4854
955	369	315
617	173	173
804	10189	440
640	212	221
1353	2975	195
906	498	543
369	159	668
511	1633	79
365	6149	70
1319	546	143
1646	2786	792
1216	493	1184
1166	2153	34
1590	67	12308
401	2850	126
1254	918	329
606	1992	1154
1533	15213	3275
393	1239	91
201	4138	131
1813	288	2110
1164	12820	3018
560	533	118
149	1130	317
1908	2024	355
1752	7324	721
815	325	2977
1576	5810	361
421	475	293
21	535	1953
917	2938	1616
267	318	261
1586	220	94
1366	89	59
602	8469	210
1288	3316	286
1955	225	27
1111	11393	2453
622	622	230
975	65	1154
849	1520	1286
123	3027	1339
1230	13321	8
913	225	261
1654	15854	305
1909	453	485
664	1100	353
668	9153	561
172	432	229
1683	1189	288
586	2835	15
5	214	207
497	1032	38
620	378	1125
865	5004	285
1178	316	228
790	691	152
1975	17970	384
1630	81	163
603	1044	83
1206	13109	511
890	728	30
1249	88	217
680	293	1502
1288	13687	474
8	343	588
1988	15900	67
690	802	319
1911	443	364
730	340	115
987	8364	178
874	10739	316
1585	157	1970
739	316	279
835	1076	25
553	1576	148
187	959	231
2094	9400	1236
1632	89	1987
1067	714	541
290	1019	6
1379	3754	324
343	5172	265
466	5459	1190
731	2580	34
1101	233	757
1312	707	171
2008	1513	629
1760	1369	114
1910	58	2573
353	686	3
2075	18571	142
504	412	97
291	5292	22
474	7300	344
622	8655	975
198	519	503
325	506	363
1994	980	100
681	2591	184
1172	67	250
1995	11393	375
2016	18241	37
435	2847	1226
1864	9428	21
395	220	112
641	1044	1301
498	299	2102
328	424	187
520	7720	101
179	464	109
1778	428	705
1790	898	145
1277	159	3870
1159	854	272
987	1243	203
399	288	11180
511	206	28
1887	17405	121
1094	1413	571
2018	679	175
1729	1046	91
1034	306	214
733	4708	739
203	4182	37
256	320	447
1156	621	825
182	3877	285
27	984	65
922	3290	162
1399	2543	568
888	4181	167
1443	1803	42
1736	3460	233
85	152	87
1235	13365	1019
573	1641	75
601	8436	717
1995	15370	4322
1305	475	201
632	89	3426
1872	499	643
1842	1672	244
1514	8069	207
306	99	328
461	72	46
860	3528	394
839	233	361
1080	683	126
1740	578	705
1128	1245	108
539	89	55
247	4748	231
62	1784	542
1058	328	223
436	3617	892
215	4376	10
521	2840	4708
283	1790	61
727	9617	302
1748	498	434
1798	9783	37
304	1083	53
1242	174	153
921	9799	725
1123	217	222
1104	63	254
1280	11230	2248
1272	802	454
364	6141	728
614	537	644
1084	1400	325
1079	3455	1050
392	1459	76
518	320	68
556	8036	4
41	1357	451
2031	2025	2571
1020	88	236
114	163	542
170	1812	849
1110	945	248
335	2786	2393
162	172	186
1229	3063	141
1459	981	131
765	212	328
1461	378	480
1851	793	9
383	5149	389
1037	11920	4
388	6391	5895
2001	533	445
1419	707	195
568	72	817
1065	288	33
837	3902	176
307	70	67
1180	8067	45
1734	681	319
465	6464	120
994	163	154
502	326	421
1149	172	12
1730	6792	390
1116	1841	25
446	7008	1672
2011	18216	24
1936	15197	913
1564	288	2513
2015	2966	2086
1159	4931	195
1291	265	106
504	540	199
893	10433	114
1498	2469	520
1473	5947	151
1920	2364	207
266	190	87
1421	14468	47
1759	514	1332
92	2500	19
1061	6959	217
218	1639	314
1562	230	490
1478	333	490
2096	190	3605
977	614	55
256	256	1175
1249	13451	264
762	1055	108
587	7639	291
915	366	1225
2028	10612	174
1658	680	199
1259	11590	1181
211	4314	186
949	4938	442
1917	1573	2
3	117	151
1727	7663	382
1316	2444	142
1082	12184	590
1869	55	2327
135	3187	746
690	535	743
994	1098	916
891	918	456
631	726	230
1403	298	617
1726	349	224
1254	13499	762
1524	511	327
1664	1201	117
68	701	100
1074	3441	159
571	679	5050
847	490	77
1782	238	26
1469	730	20
690	301	458
462	7153	356
1356	55	311
161	2369	1131
871	10718	629
1516	157	32
789	10045	1043
425	681	552
1466	257	217
1411	184	64
1337	1243	489
469	7263	163
2047	193	202
1982	1075	149
1395	1943	714
1382	14226	896
1835	89	30
46	292	1052
1281	982	7
375	306	32
1408	14363	2
538	475	193
940	9632	252
511	709	72
709	2341	389
1319	1512	152
183	193	166
547	856	129
1822	16880	28
452	187	86
1919	228	220
508	7582	16
343	5896	272
573	306	84
1690	4704	835
1272	481	2429
1283	290	738
1372	428	168
1084	1109	717
214	4351	67
1544	487	518
1914	2864	472
2023	300	1055
1720	1424	1213
130	300	96
817	683	249
760	498	1708
263	1014	860
684	3397	381
1272	1246	2339
1143	89	138
1667	15952	12
1357	574	305
1637	4442	1333
26	923	1176
1263	669	1192
1079	3086	748
1977	17988	356
74	786	110
1577	89	3457
26	938	328
1471	466	145
303	228	1265
1863	17206	62
38	562	26
139	3242	256
608	8566	15
594	1132	11
324	2013	337
858	67	263
1458	293	34
16	532	251
718	1745	166
888	1306	531
227	4516	178
1961	294	38765
865	3470	84
1204	10374	312
1408	14361	2
663	9113	152
1842	3717	320
4	177	284
776	9122	62
758	416	592
642	8803	593
1578	1934	70
2076	430	94
84	1358	165
1769	709	63
991	1131	162
1270	538	88
1255	1400	296
400	681	69
650	8885	314
1552	479	1
2010	377	815
2035	18347	90
2039	1394	979
1755	10359	164
1922	17622	30
736	7759	31944
1986	2844	2520
1817	1098	1126
1975	10002	429
1826	1097	976
1909	681	250
133	1451	172
1682	430	1125
105	616	285
72	972	15
598	546	300
1064	1372	12
1378	3019	187
968	757	334
140	126	1184
1005	1954	311
414	292	2837
909	234	122
119	152	452
1520	379	218
1840	910	648
1856	4558	635
1776	1673	157
1863	2025	161
2035	13053	124
1990	18069	20
1809	518	220
734	9670	2643
1777	16620	282
1695	1504	218
1515	4474	131
915	11006	191
1183	4839	585
1134	1772	6
511	964	17
734	1131	2054
1056	65	667
1911	226	1172
1918	12297	47
1679	16013	259
1540	302	1610
1840	16952	1708
585	2068	835
1978	3473	70
824	190	25
1707	166	34
73	30	782
335	704	1207
1862	17198	215
664	632	437
1783	190	240
1408	14368	1
817	6249	365
822	6581	737
625	2538	323
297	1231	1989
609	1609	770
243	3460	984
952	439	873
479	285	2246
1190	9010	210
777	1083	171
717	311	287
862	544	223
847	468	94
2022	2987	132
920	1186	92
251	932	309
808	1098	134
302	1246	559
225	503	2178
948	5638	93
338	1803	271
122	1878	14
1704	11719	29
1772	433	682
1803	16770	131
1795	285	345
1808	298	467
1353	1863	302
1456	187	20270
1352	2778	77
582	4004	1094
15	612	380
1143	464	238
731	1162	50
311	1632	406
773	159	639
1181	1075	276
1021	959	356
710	720	48
1498	1098	538
982	2247	81
175	3762	809
1125	37	58
1505	959	396
1830	65	1618
616	920	383
142	3201	108
338	3201	128
652	1116	101
1856	88	161
43	84	137
743	5929	2253
876	10751	126
1088	2608	1417
2015	1994	2183
488	190	206
1280	689	1001
1351	2020	28
114	1810	203
925	701	717
1906	2080	730
38	1245	19
1903	67	656
827	5014	251
1067	1083	498
608	2351	15
726	5094	1
560	997	87
920	2850	115
976	1803	101
102	227	3395
1352	7051	56
1421	14465	59
516	3367	1431
1070	6605	191
2039	5072	299
471	735	141
475	7323	122
641	455	3175
1790	622	269
252	325	481
1080	89	185
241	227	2474
464	228	238
1028	490	50
1223	11124	813
652	8919	11
466	1775	116
1663	89	281
882	1032	3050
515	5428	123
536	163	79
493	72	4577
240	486	156
730	230	194
707	8563	17
1618	13168	135
848	218	525
850	10636	744
2092	2279	237
732	9656	312
1996	475	139
346	2600	673
1478	466	3578
843	10572	24
622	203	385
513	982	429
1011	687	3456
939	317	366
2090	3333	407
1826	173	620
464	3370	269
9	414	229
1874	17296	316
1025	6363	76
1582	15440	71
417	1243	187
1955	17874	28
1861	2921	191
1404	8109	718
1751	12487	67
307	5521	63
714	40	85
1588	733	1
1892	7180	87
1225	99	62
816	1441	7
1335	2672	236
1471	1369	504
1551	36	663
370	65	691
2096	1504	977
1994	432	93
1764	1804	129
1225	81	62
1891	17450	27
1047	11413	64
461	1464	55
537	466	149
240	1576	176
659	299	1643
77	183	128
1771	456	95
552	7990	3
1923	8372	818
495	7451	62
1871	475	28
1462	539	499
2007	2491	4392
1586	821	8
532	7834	86
1817	157	1095
764	1358	232
434	2470	7
1249	13454	236
687	875	49
1517	359	1032
1336	203	172
348	1392	55
1019	190	194
2058	1076	22
403	6545	196
1340	10214	509
293	5315	139
1325	632	294
194	4054	544
1993	18080	23
1722	300	130
2065	352	396
1130	70	86
843	4194	38
1393	3183	1567
434	1970	26
1401	14341	256
898	94	202
787	2601	74
1425	2521	854
1375	14198	157
651	8891	216
1465	3171	2806
1157	486	1113
288	1406	293
788	8991	73
214	1807	469
1998	333	321
585	1975	985
791	511	25
1423	2645	274
1005	9912	615
1108	1098	179
1528	485	53
991	227	380
38	1240	68
999	3901	186
1977	1109	860
2028	4860	129
1343	6532	13
575	1042	99
2044	445	208
267	548	611
1035	6582	2
1558	2657	15
1350	1110	1015
943	859	23
791	2978	22
1452	2619	166
641	536	1145
529	2569	605
1654	5790	144
185	3921	26
76	2091	2091
1186	11728	414
289	481	839
1757	314	58
538	5267	119
687	3435	3
1457	540	288
1595	735	158
658	58	196
329	229	1504
727	9610	369
636	4565	364
810	10281	14
1755	16458	157
103	154	168
254	4848	381
807	10239	101
302	930	568
964	300	120
989	1106	296
1584	298	33
401	719	105
1025	2055	346
436	863	684
1177	1470	311
691	89	1811
1456	471	825
172	1814	203
1128	3399	61
1663	360	116
1685	432	68
1332	13944	1005
314	5589	308
369	6225	227
57	295	23
1112	6463	465
435	1188	1562
1607	461	75
102	2639	319
2008	377	324
1619	1216	530
1149	3886	11
189	517	1122
2045	3830	195
834	10492	163
1056	2548	4373
792	10072	107
1521	524	516
2084	18611	503
1471	646	77
1617	3920	387
584	8313	810
1836	7736	45
1369	5001	159
635	4545	63
994	375	688
1428	1372	271
1938	11442	275
789	5490	267
2093	5844	114
20	777	99
1936	10418	289
909	173	4288
720	3482	76
1347	583	8
418	6680	425
2077	1249	1176
1578	279	77
826	1456	15
1037	11921	4
1964	1976	2149
1442	370	369
1024	9576	171
1766	4707	465
1776	89	6250
52	815	134
1655	204	251
658	8141	131
94	424	377
1026	517	827
765	2268	373
649	918	38
1122	344	1449
229	288	9
407	205	16
86	707	672
265	1541	4500
192	4012	25
1271	13594	323
645	3466	45
416	6676	61
874	8503	294
977	11506	56
263	3920	218
2090	875	445
895	712	786
310	4812	93
1818	5780	1
1827	19	858
164	3615	1957
43	1394	1015
1001	378	470
595	1412	1181
300	438	1600
1036	533	363
64	63	144
130	532	248
1068	614	132
343	5900	74
1766	320	82
2065	5575	618
11	455	4416
148	3345	255
1839	1104	197
719	4782	50
1768	1041	118
1445	1243	409
1444	500	464
1410	1042	33
914	31	1018
2001	18137	385
2055	172	174
303	5172	196
1963	532	445
501	325	337
1076	2923	174
1403	230	440
1014	306	6
1281	3928	10
1462	701	651
1868	17272	1
1193	4805	1716
716	507	1305
168	3701	225
885	2392	181
250	607	857
737	2612	278
862	300	576
1655	188	1644
782	9994	760
1743	1670	1838
1634	5665	1
1922	13516	32
1917	17610	3
1899	538	88
1172	4135	275
1089	51	109
1423	289	1831
516	903	1035
1578	915	581
334	220	1839
1842	540	145
2020	982	105
631	1098	227
1947	1131	295
1362	5262	141
313	4319	131
1064	1249	18
369	173	614
608	8551	26
1443	1513	43
985	333	1094
469	472	180
1226	67	423
572	298	333
616	954	251
1982	1504	239
1497	14953	340
1629	15701	486
662	4488	600
531	1042	246
1793	16697	481
88	433	34
820	10371	8
1032	8108	196
799	1709	83
1549	562	41
1401	331	396
808	1106	864
77	424	1221
1907	17510	237
837	1418	405
930	11155	1405
291	5280	28
372	966	668
1284	616	1169
1910	4706	1120
395	1145	244
430	4704	210
1965	2018	243
1405	2424	2568
614	7639	729
2067	2850	163
621	8654	1421
842	2909	188
1608	538	58
1897	3317	113
1662	15920	500
179	704	235
1228	4271	516
962	11428	297
958	317	60
1017	386	173
431	65	3153
1453	296	304
1009	7187	20
1946	58	1767
990	11084	259
884	317	679
2030	2331	207
975	3094	756
1411	14401	44
980	9357	102
679	157	173
786	968	347
1877	5423	167
1247	329	165
765	621	297
719	9525	67
527	67	271
219	2785	1005
1984	930	525
1903	466	276
893	489	1691
346	504	382
1426	14505	62
1030	383	493
1597	424	159
1846	89	485
205	4225	5271
2071	3498	99
1284	13651	303
1402	863	6
1736	16386	251
1795	352	250
1393	11331	350
1445	14593	373
1726	2521	117
1345	14006	43
156	154	748
569	701	160
1885	17381	167
1644	930	22
153	2794	113
492	7428	457
1808	2941	348
2016	154	44
260	531	134
1983	526	171
416	6653	162
1083	1505	154
1697	227	462
1332	3316	528
539	159	27
2057	1375	579
1842	6225	104
122	3010	15
1952	4818	101
49	40	79
1978	9822	53
997	617	393
928	3681	32
343	5897	109
1197	293	307
487	1458	172
893	153	189
368	4243	549
733	4559	298
231	323	522
293	5307	442
296	5394	3
1038	7343	146
327	300	936
1667	15957	11
1983	302	101
697	2691	1300
1639	732	387
781	306	80
785	154	146
562	8106	205
984	1576	2245
283	3868	95
1658	1116	202
5	219	178
278	257	242
950	1069	205
352	1186	244
1172	328	191
592	4316	539
1958	3201	71
2032	5147	502
1345	7119	80
831	69	1618
1992	2629	646
1890	510	190
39	1263	72
162	3573	287
1481	173	1187
2062	1511	698
1406	217	470
2052	1372	1233
219	507	1050
486	302	57
1108	2921	59
1791	11082	123
1693	4350	188
378	227	581
2057	1949	280
1515	15147	324
795	296	295
1025	5845	141
576	2668	53
2025	1073	935
9	386	465
70	173	595
577	1075	188
1988	3905	58
980	11534	72
727	9609	370
1012	1210	232
125	3071	75
699	2624	358
686	965	2840
690	288	1537
1711	7661	6859
262	190	110
868	10698	129
65	1860	201
1138	1134	410
991	11596	310
1824	190	532
1633	89	629
1975	1967	401
1425	1960	564
1475	89	68
530	1776	28
1525	1698	40
711	1249	677
756	1090	39
1061	2864	207
2027	5032	187
1324	2962	91
159	1505	3529
1799	400	273
1591	328	352
1703	191	130
1601	487	217
976	1502	487
1299	300	696
1179	291	94
1423	302	579
1158	10390	286
471	1422	73
1499	15015	551
2022	700	164
1274	1110	180
968	2402	399
1980	377	31
163	3587	526
344	5910	3
1124	3125	854
2055	1886	736
802	1534	12
950	3471	325
1531	10672	250
1425	8141	464
1573	980	128
79	466	23
1120	424	28
1181	416	366
1296	1281	54
805	1122	83
300	2660	511
1516	486	33
241	4691	1400
29	1034	150
1110	2966	407
1166	72	220
1889	1372	4371
13	310	17
1851	4879	1
1340	1119	380
1200	13072	654
531	301	1379
1813	461	508
608	7937	21
1393	7512	1403
994	11642	84
813	1486	91
1766	886	768
348	1458	33
1434	288	699
1653	429	429
1116	11071	17
859	377	97
469	188	167
1284	4865	1031
1362	859	81
1951	440	649
1576	1694	2857
675	674	519
645	8152	53
1643	12129	3193
1601	16	236
798	10097	92
936	1969	791
1261	1512	314
1848	17067	340
642	8819	195
1694	527	1321
39	1257	90
124	157	91
1685	1047	36
279	5140	189
1040	4457	439
930	11156	758
441	6916	89
1454	11794	2835
1962	17901	484
38	366	42
231	466	454
2011	1383	249
1064	96	12
1625	15667	16
2017	903	43
742	9723	50
277	4226	2734
155	1227	718
1312	1185	166
2037	294	262
204	4188	794
882	461	115
1010	193	11
949	6016	416
1015	5972	161
1766	311	86
2041	18370	221
1625	15678	6
474	7298	427
447	7015	761
2052	1893	1807
2068	3763	516
625	2535	211
223	3859	2063
461	2277	72
687	599	112
1171	2390	693
2020	498	822
518	300	634
1299	344	340
1648	292	346
1426	14496	73
299	5446	123
1521	681	608
1198	679	709
1951	1186	261
639	8780	129
1954	292	12312
1114	233	657
1465	288	795
2057	1632	331
218	72	2806
154	2014	17
1801	16744	63
480	6784	163
1740	757	653
1248	3321	39
1733	4156	469
321	846	39
2033	424	459
1410	5266	645
1421	14463	66
456	7090	64
1902	498	1518
1174	2363	671
1413	4561	63
214	966	178
1155	12758	127
211	1375	123
1494	3063	52
177	957	672
1499	15009	597
70	536	204
41	1355	485
1076	12131	257
1018	10091	873
1177	3092	452
1083	6454	335
899	403	692
580	8278	343
850	10631	896
1408	7038	2
175	3764	750
164	615	1018
1993	2830	34
1761	16511	87
64	601	1679
1155	1950	143
1148	6150	288
806	238	400
1425	1971	477
887	10831	136
1691	6054	158
905	4837	106
1933	631	79
1794	2845	216
234	2931	300
1079	1863	4871
572	466	229
1133	1398	837
623	8661	567
1345	1411	51
1900	851	303
856	436	3728
895	707	1345
1871	2179	65
981	1947	218
443	1772	181
916	466	541
746	1236	207
2019	8047	4382
1124	288	2433
410	471	225
2084	1664	512
1820	701	431
946	6793	200
551	288	42
1853	217	641
710	1206	47
282	2346	322
2069	18552	219
958	10613	64
1768	229	299
1465	2607	981
1760	917	339
1841	16962	156
776	2384	54
1291	1664	49
1963	2446	970
